OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,High_level_taxonomy,HL_hit_percent_id,HL_hit_query_cover,Notes
OOTU_1637,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,Ramicandelaberaceae,Ramicandelaber,unidentified,,0,0,
OOTU_1638,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1639,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1640,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1641,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1642,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1643,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1644,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1645,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1646,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1647,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1648,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1649,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1650,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,unidentified,,0,0,
OOTU_1651,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1652,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,unidentified,unidentified,,0,0,
OOTU_1653,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1654,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1655,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani ,"Fungi-ZANF60,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Rhizoctonia,s__Rhizoctonia_solani",88.889,88,
OOTU_1656,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1657,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1658,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,unidentified,unidentified,unidentified,,0,0,
OOTU_1659,Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,unidentified,unidentified,unidentified,,0,0,
OOTU_1660,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1661,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1662,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,Gossypium arboreum ,,0,0,
OOTU_1663,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,,0,0,
OOTU_1664,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1665,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1666,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1667,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1668,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1669,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1670,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1671,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1672,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,,0,0,
OOTU_1673,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,unidentified,"Fungi-ZANF59,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae",86.166,95,
OOTU_1674,Viridiplantae,Anthophyta,Eudicotyledonae,Asterales,Asteraceae,unidentified,unidentified,,0,0,
OOTU_1675,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1676,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1677,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,Ramicandelaberaceae,Ramicandelaber,unidentified,,0,0,
OOTU_1678,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1679,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1680,Metazoa,Nematoda,Chromadorea,Rhabditida,Telotylenchidae,Tylenchorhynchus,unidentified,,0,0,
OOTU_1681,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1682,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1683,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1684,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,unidentified,,0,0,
OOTU_1685,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1686,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1687,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1688,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1689,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1690,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1691,Stramenopila,Oomycota,Oomycetes,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1692,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,,0,0,
OOTU_1693,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1694,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1695,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1696,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Mesorhabditis,Mesorhabditis sp  ,,0,0,
OOTU_1697,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,unidentified,,0,0,
OOTU_1698,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1699,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1700,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1701,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,unidentified,,0,0,
OOTU_1702,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1703,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,unidentified,,0,0,
OOTU_1704,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1705,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1706,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1707,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1708,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1709,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1710,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1711,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1712,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,unidentified,,0,0,
OOTU_1713,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,unidentified,,0,0,
OOTU_1714,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1715,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1716,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1717,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1718,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1719,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1720,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Volvocaceae,Yamagishiella,unidentified,,0,0,
OOTU_1721,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,unidentified,,0,0,
OOTU_1722,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1723,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1724,Alveolata,Ciliophora,Nassophorea,Nassulida,Nassulidae,Nassula,unidentified,,0,0,
OOTU_1725,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1726,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1727,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1728,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1729,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1730,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,unidentified,,0,0,
OOTU_1731,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1732,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1733,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,unidentified,unidentified,unidentified,,0,0,
OOTU_1734,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Minimedusa,Minimedusa polyspora ,,0,0,
OOTU_1735,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1736,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1737,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,unidentified,unidentified,,0,0,
OOTU_1738,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1739,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1740,Stramenopila,Ochrophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1741,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1742,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1743,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1744,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1745,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Sphaerobolaceae,Sphaerobolus,Sphaerobolus ingoldii ,,0,0,
OOTU_1746,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1747,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,unidentified,,0,0,
OOTU_1748,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1749,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1750,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1751,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1752,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,unidentified,,0,0,
OOTU_1753,Metazoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1754,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1755,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1756,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Minimedusa,Minimedusa polyspora ,,0,0,
OOTU_1757,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Hyalorbilia,unidentified,,0,0,
OOTU_1758,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1759,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1760,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1761,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1762,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,unidentified,,0,0,
OOTU_1763,Metazoa,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,unidentified,,0,0,
OOTU_1764,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1765,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1766,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1767,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1768,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,,0,0,
OOTU_1769,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1770,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1771,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,Anthracophyllum lateritium ,,0,0,
OOTU_1772,Fungi,Glomeromycota,Glomeromycetes,Entrophosporales,Entrophosporaceae,Entrophospora,unidentified,,0,0,
OOTU_1773,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1774,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1775,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Hohenbuehelia,unidentified,,0,0,
OOTU_1776,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1777,Stramenopila,Ochrophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1778,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1779,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1780,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1781,Viridiplantae,Anthophyta,Eudicotyledonae,Malvales,Malvaceae,Gossypium,Gossypium thurberi ,,0,0,
OOTU_1782,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1783,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1784,Stramenopila,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1785,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Stramenopila-OEO_O292,p__Oomycota,c__Oomycetes",94,100,
OOTU_1786,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1787,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1788,Stramenopila,Ochrophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1789,Stramenopila,Ochrophyta,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1790,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1791,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1792,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1793,Viridiplantae,Chlorophyta,Chlorophyceae,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1794,Amoebozoa,unidentified,unidentified,unidentified,Hartmannellidae,Hartmannella,unidentified,,0,0,
OOTU_1795,Stramenopila,Ochrophyta,Chrysophyceae,unidentified,unidentified,Segregatospumella,unidentified,,0,0,
OOTU_1796,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
OOTU_1797,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,,0,0,
